Country Name,Country Code,Series Name,Series Code,2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],2024 [YR2024]
Slovenia,SVN,"Population, total",SP.POP.TOTL,1988925,1992060,1994530,1995733,1997012,2000474,2006868,2018122,2021316,2039669,2048583,2052843,2057159,2059953,2061980,2063531,2065042,2066388,2073894,2088385,2102419,2108079,2112076,2120461,2127400
Solomon Islands,SLB,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,1747.71796168688,1577.65519452251,1504.8467296693,1573.84348435767,1664.57315979072,1755.74082446273,1796.71439810674,1830.23321405807,1911.18969015528,1930.46287614922,2058.95691648883,2132.02844199392,2105.91423758379,2136.72116177034,2085.16067273086,2045.47721526649,2084.24845745225,2075.36705302305,2061.8996970669,2043.09139778307,1930.65510307199,1880.5519827183,1788.61727922057,1795.88798697142,1806.38367324387
Solomon Islands,SLB,"Population, total",SP.POP.TOTL,440469,449125,457671,466154,474611,483080,491594,500156,508790,518141,532968,552945,573606,594945,616908,639415,662379,685672,709101,728147,744498,762591,781066,800005,819198
"Somalia, Fed. Rep.",SOM,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,233.032393086265,239.83907408804,248.636454000766,257.910337235986,266.257271856641,275.457040798093,284.470789865234,294.210404466634,304.741448811117,317.03818481457,329.970504936941,349.577449077722,369.617204753385,397.108796344858,417.516796906395,445.583080073396,458.921476824605,506.501098879459,498.981065013872,494.444039712339,462.867053737236,461.627830725978,460.046226685196,464.721069525567,467.269910194415
"Somalia, Fed. Rep.",SOM,"Population, total",SP.POP.TOTL,8838713,9198493,9550063,9909157,10280998,10644228,10975502,11322582,11663084,11961201,12261756,12348830,12461160,12869594,13339491,13806963,14348740,14916629,15452487,16030971,16651191,17271431,17801897,18358615,19009151
South Africa,ZAF,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,4700.87555500704,4786.482450463,4916.81498068625,5011.62223150169,5187.35683424034,5406.07581377638,5650.9883176549,5891.42069421698,6009.71963138635,5847.05811084505,5953.94506512821,6067.12482726885,6121.55783860713,6170.87670863373,6155.00589462516,6112.27382485974,6095.295060428,6125.6920507497,6117.2701406047,6032.82972598668,5569.58483319272,5750.90937479584,5786.86505344736,5756.55049453121,5715.47531469148
South Africa,ZAF,"Population, total",SP.POP.TOTL,47159719,47566800,48019415,48500348,48991421,49490033,49998277,50528584,51114599,51728516,52344051,52995205,53782567,54678791,55594838,56723537,57259551,57635162,58613001,59587885,60562381,61502603,62378410,63212384,64007187
South Sudan,SSD,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,..,..,..,..,..,..,..,..,2289.18415375563,2293.80166888543,2295.07026096006,2073.23981819145,1069.19619080938,1165.16202707495,1197.09491969479,1080.14718624765,..,..,..,..,..,..,..,..,..
South Sudan,SSD,"Population, total",SP.POP.TOTL,6032267,6308391,6596806,6903127,7233041,7590143,7976526,8388788,8817647,9243556,9745953,10288109,10756240,11166275,11235073,11107561,10830102,10259154,10122977,10423384,10698467,10865780,11021177,11483374,11943408
Spain,ESP,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,24106.8818529374,24878.3784543991,25205.3154769045,25481.1653690112,25825.3106463315,26294.447384391,26899.0921497113,27338.79541774,27112.526293889,25860.8142592652,25766.2515825743,25510.5579678829,24763.568274484,24498.5559507945,24947.8512505913,25982.4416197775,26719.2442268615,27426.281015093,27956.7225466484,28301.4393949563,25077.019882928,26705.3629138959,28203.1093419474,28558.6319817501,29245.2192451729
Spain,ESP,"Population, total",SP.POP.TOTL,40567864,40850412,41431558,42187645,42921895,43653155,44397319,45226803,45954106,46362946,46576897,46742697,46773055,46604197,46460733,46422303,46458139,46571232,46782011,47118501,47359424,47443821,47786102,48352528,48848840
Sri Lanka,LKA,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,1956.93310381072,1896.48251734068,1951.22522777045,2052.03045078787,2149.10628588002,2268.6880127005,2426.34873273046,2573.54362192705,2708.58594222506,2787.27350976338,2993.01411511147,3232.37350382301,3484.79049033884,3728.93586647848,3929.92062032185,4057.7158346231,4214.74117992085,4436.00789945768,4493.03575444544,4455.78189608267,4227.23315306594,4357.97225779491,4033.14561476298,3964.91987394354,4186.4986638365
Sri Lanka,LKA,"Population, total",SP.POP.TOTL,19293054,19600362,19805752,19951521,20087605,20216524,20352411,20492545,20629378,20756435,20879089,21009048,21169458,20585000,20778000,20970000,21209000,21453000,21670000,21803000,21919000,22156000,22181000,22037000,21916000
St. Kitts and Nevis,KNA,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,14039.0281125333,14610.9099610508,14727.3908829316,14100.3067967234,14619.795111247,16000.5658929826,16457.8622372067,16508.1437081315,18325.7612670282,17671.2547069735,17688.0690103409,17958.6813977053,17770.4963640576,18773.8926898397,20187.8061975481,20328.8003530109,21133.6575914414,21191.6047083703,21635.4972146482,22297.7644995701,18918.8263456611,19031.8211910603,21050.758653729,21664.0333984701,21692.2406392872
St. Kitts and Nevis,KNA,"Population, total",SP.POP.TOTL,45248,45761,46020,46176,46315,46437,46569,46706,46835,46916,46846,46886,47033,47069,47089,47087,47075,47050,47008,46952,46870,46763,46709,46758,46843
St. Lucia,LCA,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,9198.93894352203,8795.54582090658,8755.45939353129,9054.06778374517,9637.37801390276,9527.58469430542,10045.6504032593,10147.4432459936,10583.4310172598,10219.8024011561,10191.3146827694,10576.8979743596,10517.2777635533,10279.4155096001,10369.9382566513,10334.9860823918,10644.1612913407,10960.4843512477,11233.8883578457,11114.7785940338,8379.27495097388,9336.92127417129,11224.2899455738,11440.0829538276,11854.9517233237
St. Lucia,LCA,"Population, total",SP.POP.TOTL,158616,160237,161641,162976,164239,165450,166639,167758,168808,169869,170906,171801,172587,173369,174138,174905,175646,176342,177017,177661,178250,178522,178781,179285,179744
St. Martin (French part),MAF,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
St. Martin (French part),MAF,"Population, total",SP.POP.TOTL,29996,30803,31604,32395,33171,33928,34658,35337,35958,36502,36856,37069,37276,37419,37450,37369,37175,36837,36012,34267,31786,29961,28870,27515,26129
St. Vincent and the Grenadines,VCT,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,5067.96739467376,5158.56617678847,5441.52648867536,5816.20788359407,6071.94945269221,6244.35953746008,6707.27875985734,6960.17151500732,7019.9950843874,6955.82358345268,6678.04200697308,6674.58198966102,6790.68325958275,6996.57386151332,7116.22071347207,7353.73556054184,7702.8942635647,7872.92690537077,8179.99598957084,8294.67434486665,7989.74651933597,8211.33588012942,8532.7381341339,9051.35208011007,9485.18771201686
St. Vincent and the Grenadines,VCT,"Population, total",SP.POP.TOTL,113545,113501,113347,113141,112835,112450,112014,111531,111028,110508,109959,109349,108736,108135,107535,106960,106349,105663,104926,104167,103526,102841,102046,101323,100616
Sudan,SDN,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,1111.11865234375,1150.17626953125,1185.21533203125,1226.42077636719,1255.67114257813,1290.24438476563,1336.1240234375,1372.10961914063,1381.62561035156,1301.34729003906,1311.22314453125,1388.21813964844,1288.25854492188,1283.45922851563,1307.3896484375,1292.37963867188,1297.15454101563,1261.87353515625,1185.94445800781,1126.55297851563,1056.86474609375,1009.54888916016,973.225280761719,677.723205566406,578.38916015625
Sudan,SDN,"Population, total",SP.POP.TOTL,27816745,28516770,29228727,29896035,30556637,31262444,31992435,32764135,33623980,34569113,35414399,36140806,36923178,37785849,38823318,40024431,41259892,42714306,44230596,45548175,46789231,48066924,49383346,50042791,50448963
Suriname,SUR,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,6128.31602380553,6255.55274185687,6301.31731043167,6567.84309876847,7021.98919924338,7261.8171350196,7599.35696921481,7897.25648915828,8129.11464659446,8276.69079768793,8603.90786745855,9003.28597674886,9140.92898611536,9303.46008775809,9224.24378410547,8813.61705392067,8293.31553031406,8338.69235401862,8666.64870697797,8677.30522021731,7213.10766669943,6973.89941868115,7081.33357325783,7186.47308739957,7246.2576795921
Suriname,SUR,"Population, total",SP.POP.TOTL,476643,486560,496551,506414,513923,519313,524997,531016,537245,543568,549923,556269,562633,569020,575373,581627,587757,593713,599513,605768,612317,617896,623164,628886,634431
Sweden,SWE,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,41561.7747635857,42014.4022302506,42831.7584103774,43475.3655433221,45114.6701230708,46189.6828420555,48078.3520110084,49262.152916545,48428.6587081751,45974.3911151254,48205.5492512742,49356.5905257047,48789.7906883637,48928.4994141291,49557.6183647959,51188.1652120493,51626.3235312369,51894.3748177808,52203.0872589761,53024.4099494317,51624.5811789573,53997.1337068799,54304.1877501033,53937.7967122429,54209.9474264877
Sweden,SWE,"Population, total",SP.POP.TOTL,8872109,8895960,8924958,8958229,8993531,9029572,9080505,9148092,9219637,9298515,9378126,9449213,9519374,9600379,9696110,9799186,9923085,10057698,10175214,10278887,10353442,10415811,10486941,10536632,10569709
Switzerland,CHE,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,73749.9389517966,74439.4637644735,73824.3849167809,73254.9529864219,74718.6836260364,76282.9840696619,78893.8078199046,81254.1701015272,82481.0680560935,79585.5216989959,81315.4228307049,81874.3362425008,81964.8864937809,82479.9215677304,83394.3712888211,83806.4476003837,84611.0998672721,84967.5886498224,86756.6022327472,87123.6604234257,84637.0132935333,88661.2029776281,90605.019427268,90077.4460280731,90067.4645431168
Switzerland,CHE,"Population, total",SP.POP.TOTL,7184250,7229854,7284753,7339001,7389625,7437115,7483934,7551117,7647675,7743831,7824909,7912398,7996861,8089346,8188649,8282396,8373338,8451840,8514329,8575280,8638167,8704546,8777088,8888822,9005582
Syrian Arab Republic,SYR,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,1248.38488334216,1230.87200021533,1249.00621359351,1307.4814585452,1363.61946683869,1411.63184941498,1420.72293121298,1411.6899137524,1423.59559425951,1484.40523742854,1526.36894402751,1542.71957174916,1142.29080150598,884.329813332104,847.659877206276,847.731631942565,802.969498335502,795.883216970859,792.413811698757,771.518695271305,740.811397013438,734.334236323426,712.272278200037,..,..
Syrian Arab Republic,SYR,"Population, total",SP.POP.TOTL,16637888,17051338,17468332,17889296,18336875,18814091,19637022,20884125,21636564,21976969,22482421,22878098,22759763,21666917,20273659,19424618,19193834,19224668,19577845,20353534,21049429,21628839,22462173,23594623,24672760
Tajikistan,TJK,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,429.537300984643,461.681195760256,501.80856647117,546.391479808684,590.957111385699,618.333702588577,649.163328755334,686.48090192413,726.185491338269,739.212878526331,770.604105393791,809.368229154093,849.519080831738,889.882383099979,925.970961482804,956.916310930656,997.352614556708,1042.26391757642,1094.8002018221,1148.34676712493,1171.90127480359,1254.06999592306,1325.75545290849,1407.1075436221,1496.33813395037
Tajikistan,TJK,"Population, total",SP.POP.TOTL,6284735,6407377,6531669,6658575,6790547,6924720,7057566,7194477,7338403,7490230,7652141,7824785,8014084,8216724,8425552,8643840,8865631,9085946,9307333,9529966,9749310,9966908,10182222,10389799,10590927
Tanzania,TZA,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,555.348083496094,573.400146484375,598.421569824219,621.720703125,650.516540527344,680.051208496094,704.502746582031,731.52001953125,752.540466308594,772.929565429688,801.29931640625,838.999267578125,851.910705566406,882.8115234375,913.811218261719,939.127319335938,970.156127929688,1001.55895996094,1024.01525878906,1051.7666015625,1041.25964355469,1054.31726074219,1070.58532714844,1092.86413574219,1120.77416992188
Tanzania,TZA,"Population, total",SP.POP.TOTL,34260139,35198299,36121304,37089555,38109668,39182076,40294902,41435512,42570728,43633982,44758488,46029367,47374260,48824128,50351512,52020962,53824013,55652890,57437145,59174891,60972798,62830412,64711821,66617606,68560157
Thailand,THA,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,3514.71662970608,3599.02524877358,3783.75422073266,4018.15538187068,4232.77157261934,4372.25730206261,4551.5250018314,4760.66708464831,4805.76393990836,4737.45679763314,5059.35747831657,5070.23740191942,5403.87846036273,5516.61164164135,5541.46599361845,5688.85335397884,5857.78052935926,6076.74307700082,6314.19948412043,6434.53770518034,6035.18627737077,6121.52696529713,6278.7855138276,6408.41432577294,6574.46109387985
Thailand,THA,"Population, total",SP.POP.TOTL,63007815,63651141,64266437,64868166,65452047,66017420,66567687,67102394,67619830,68121080,68579447,69007208,69436098,69845114,70216367,70540795,70859841,71160187,71376079,71522271,71641484,71727332,71735329,71702435,71668011
Timor-Leste,TLS,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,1117.56432347244,1192.74796357529,1028.13194386616,964.322543048225,955.470489028291,964.026656178075,897.573801807644,961.848415522858,1042.86833768293,1120.09693594876,1195.38066079604,1237.48380284894,1269.41625561248,1281.92864043187,1312.96494988639,1319.59295003154,1333.65856117568,1267.08661597675,1237.2006590123,1507.24743550088,1947.83992943521,2015.82035757039,1579.71085276403,1279.21122757564,1149.21888298011
Timor-Leste,TLS,"Population, total",SP.POP.TOTL,745088,812249,879159,916878,929074,948311,976597,1004889,1032429,1058782,1084679,1110207,1134885,1158695,1181903,1205131,1228312,1251703,1275959,1300945,1326053,1350139,1369295,1384286,1400638
Togo,TGO,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,679.533421599502,667.298334712527,675.440797960321,702.799255960869,678.28759996017,630.248678309054,629.079905835563,603.83784338967,610.405413708475,625.711511370434,644.5632812645,663.96334052788,687.495464571464,709.09186114976,730.291049611232,751.051987587248,763.276185353302,774.274897347436,791.592405216309,810.512262603518,808.300697079208,829.786700130989,861.508010803054,893.753030300995,931.029965529857
Togo,TGO,"Population, total",SP.POP.TOTL,5140037,5277382,5413274,5552167,5696508,5844631,6010668,6188344,6368812,6551865,6732590,6916474,7100736,7285442,7472450,7663195,7858289,8057140,8258778,8463068,8669720,8878379,9089738,9304337,9515236
Tonga,TON,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,3866.68574867282,3901.18055446166,4050.98945082432,4030.19673410072,3928.06014016386,3880.07037654517,3775.24832512712,3665.89534379299,3833.60152751942,3630.76081551536,3653.97801722796,3892.76791192676,3932.59350453286,3962.16964095596,4058.815614369,4123.90323993332,4419.81472868939,4568.62468668733,4583.5594849415,4566.07497816235,4647.0076512901,4612.90046969933,4533.96790206106,4680.29974543195,..
Tonga,TON,"Population, total",SP.POP.TOTL,102677,103288,103874,104464,105071,105671,106253,106726,107020,107203,107400,107570,107460,107078,106609,106095,105524,105356,105567,105669,105704,105490,105042,104597,104175
Trinidad and Tobago,TTO,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,10023.0206669207,10395.2041042218,11165.960015838,12714.5004334846,13657.2534995604,15075.4179709902,17021.2241679562,17758.6995224652,18285.2735441992,17461.9640940055,17938.0949459463,17746.509252615,18835.6674122954,19392.1974593783,20032.5402001718,19887.2327716498,18331.034459758,17402.6155328454,17205.615135339,17225.361633712,15679.9611486825,15558.0940536829,15712.230497272,15922.7668349788,16312.4849555716
Trinidad and Tobago,TTO,"Population, total",SP.POP.TOTL,1319774,1325567,1332011,1338709,1345380,1294494,1297944,1303188,1308587,1310106,1317714,1328019,1335194,1340557,1345343,1349667,1353895,1356633,1359193,1363985,1366725,1367558,1365805,1367510,1368333
Tunisia,TUN,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,2864.54703666618,2941.73893592906,2950.20410959054,3058.22895827842,3218.72320748457,3301.93817216029,3444.5513526091,3642.11977444786,3760.11828478704,3835.25011939301,3906.90625867605,3784.7412903401,3900.04620132702,3947.58763533174,4021.59954703591,4014.94773686432,4015.28893802703,4062.80606534519,4127.97005697994,4153.27978615515,3749.26841452928,3902.53322990199,3986.54558325666,3967.33387634534,4006.20588267443
Tunisia,TUN,"Population, total",SP.POP.TOTL,9764935,9869677,9971515,10071632,10166163,10255472,10346410,10441702,10542635,10650681,10765980,10886035,11009647,11141361,11274288,11402264,11528674,11650498,11765514,11875081,11974057,12048622,12119334,12200431,12277109
Turkiye,TUR,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,6326.25746472488,5906.92348536699,6211.70542960394,6496.07277294612,7061.62219794984,7623.14640948457,8078.5153787571,8477.53328393352,8447.93976396947,7925.30110421185,8472.57809050119,9265.85910238578,9588.32066531438,10269.4489140773,10597.9801881716,11064.6494504662,11279.6169531569,12005.6459824832,12255.0082146169,12238.2950220128,12338.643833135,13670.938029516,14273.5747654873,14932.8851363122,15395.0278894893
